From Date and To Date are Mandatory,از تاریخ و تا به امروز اجباری است,
From Date and To Date lie in different Fiscal Year,از تاریخ و تا به امروز در سال مالی مختلف قرار دارند,
From date cannot be greater than To date,از تاریخ نمی‌تواند بیشتر از تاریخ باشد,
From Date cannot be greater than To Date,از تاریخ نمی‌تواند بزرگتر از تا تاریخ باشد,
From Date cannot be greater than To Date.,از تاریخ نمی‌تواند بزرگتر از تا تاریخ باشد.,
From Date is mandatory,از تاریخ اجباری است,
From Date must be before To Date,از تاریخ باید قبل از تا تاریخ باشد,
From Date should be within the Fiscal Year. Assuming From Date = {0},از تاریخ باید در سال مالی باشد. با فرض از تاریخ = {0},
From Date: {0} cannot be greater than To date: {1},از تاریخ: {0} نمی‌تواند بیشتر از تا تاریخ: {1} باشد,
From Datetime,از Datetime,
From Delivery Note,از حواله تحویل کالا,
From Document Type,از نوع سند,
From Due Date,از تاریخ سررسید,
From Employee is required while issuing Asset {0},هنگام صدور دارایی {0}، «از کارمند» الزامی است,
From Field,از فیلد,
From Fiscal Year cannot be greater than To Fiscal Year,از سال مالی نمی‌تواند بزرگتر از تا سال مالی باشد,
From Posting Date,از تاریخ ارسال,
From Range has to be less than To Range,From Range باید کمتر از To Range باشد,
From Time Should Be Less Than To Time,از زمان باید کمتر از زمان باشد,
From value must be less than to value in row {0},مقدار From باید کمتر از مقدار در ردیف {0} باشد,
From version,از نسخه,
"Frozen suppliers block new transactions and ledger entries until unfrozen. Only users with the role set in Company's ""Roles Allowed to Set and Edit Frozen Account Entries"" can transact.",تأمین‌کنندگان منجمد، تراکنش‌ها و ثبت‌های جدید دفتر کل را تا زمان رفع انجماد مسدود می‌کنند. فقط کاربرانی که نقش آنها در بخش «نقش‌های مجاز به تنظیم و ویرایش ثبت‌های حساب منجمد» شرکت تنظیم شده باشد، می‌توانند تراکنش انجام دهند.,
Fulfillment,تحقق,
Fulfillment User,کاربر تحقق,
Full,کامل,
Full and Final Statement,صورت کامل و نهایی,
Full name is required.,نام کامل الزامی است.,
"Full Name, Email or Phone/Mobile of the user are mandatory to continue.",نام کامل، ایمیل یا شماره تلفن/موبایل کاربر برای ادامه الزامی است.,
Full Page,صفحه کامل,
Fully Billed,کامل صورت‌حساب شده,
Fully Completed,کاملا تکمیل شده,
Fully Delivered,به طور کامل تحویل داده شد,
Fully Depreciated,کاملا مستهلک شده,
Fully Paid,به طور کامل پرداخت شده,
Function {0} is not whitelisted.,تابع {0} در لیست سفید قرار ندارد.,
Function {0} requires arguments but none were provided,تابع {0} نیاز به آرگومان دارد اما هیچکدام ارائه نشده است,
Function Based On,عملکرد بر اساس,
Furlong,فرلانگ,
Furniture and Fixtures,مبلمان و وسایل,
"Further accounts can be made under Groups, but entries can be made against non-Groups",حساب‌های بیشتری را می‌توان در گروه‌ها ایجاد کرد، اما ورودی‌ها را می‌توان در مقابل غیر گروه‌ها انجام داد,
Further cost centers can be made under Groups but entries can be made against non-Groups,مراکز هزینه بیشتر را می‌توان تحت گروه‌ها ایجاد کرد، اما ورودی‌ها را می‌توان در مقابل غیر گروه‌ها انجام داد,
Further nodes can be only created under 'Group' type nodes,گره‌های بیشتر را فقط می‌توان تحت گره‌های نوع «گروهی» ایجاد کرد,
Further sub-groups can only be created under records marked as 'Group',زیرگروه‌های بیشتر فقط می‌توانند تحت رکوردهایی که با عنوان «گروه» مشخص شده‌اند، ایجاد شوند,
Future date is not allowed,تاریخ آینده مجاز نیست,
Future Payment Amount,مبلغ پرداخت آینده,
Future Payment Ref,مرجع پرداخت آینده,
Future Payments,پرداخت‌های آینده,
Fw: {0},Fw: {0},
G - D,G - D,
Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,سود/زیان انباشته شده در حساب ارزی. حساب‌هایی با موجودی «0» به ارز پایه یا حساب,
Gain/Loss on Asset Disposal,سود / زیان در دفع دارایی,
Gallon (UK),گالن (UK),
Gallon Dry (US),گالن خشک (US),
Gallon Liquid (US),گالن مایع (US),
Gamma,گاما,
Gantt,گانت,
Gantt Chart,نمودار گانت,
Gantt chart of all tasks.,نمودار گانت از همه تسک‌ها.,
Gantt View,نمای گانت,
Gauss,گاوس,
Genderqueer,غیردودویی (Genderqueer),
General,عمومی,
General information about your Supplier,اطلاعات عمومی در مورد تأمین کننده شما,
General Ledger,دفتر کل,Warehouse
General Ledger requires {0} to be synced to DuckDB,برای دفتر کل، همگام‌سازی {0} با DuckDB لازم است,
Generate Demo Data for Exploration,تولید داده‌های آزمایشی برای کاوش,
Generate E-Invoice,ایجاد فاکتور الکترونیکی,
Generate New Report,ایجاد گزارش جدید,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",ایجاد برگه‌های بسته‌بندی برای بسته‌هایی که باید تحویل داده شوند. برای اطلاع‌رسانی شماره بسته، محتویات بسته و وزن آن استفاده می‌شود.,
Generate Random Password,ایجاد گذرواژه تصادفی,
Generate Stock Closing Entry,ایجاد ثبت اختتامیه موجودی,
Generate To Delete List,ایجاد فهرست حذف,
Generate To Delete list first,ابتدا فهرست حذف را ایجاد کنید,
Generate Tracking URL,ایجاد URL پیگیری,
Generating Master Production Schedule...,در حال ایجاد برنامهٔ اصلی تولید...,
Generating Preview,ایجاد پیش‌نمایش,
Geoapify,Geoapify,
Geolocation,مکان‌یابی جغرافیایی,
GET,GET,
Get a preview of generated names with a series.,دریافت پیش‌نمایش نام های تولید شده با یک سری.,
Get Alerts for Today,دریافت هشدار برای امروز,
Get around the system quickly with keyboard shortcuts,با استفاده از میان‌برهای صفحه‌کلید سریع‌تر در سیستم حرکت کنید,
Get Backup Encryption Key,دریافت کلید رمزگذاری پشتیبان,
Get Customer Group Details,دریافت جزئیات گروه مشتری,
Get Delivery Schedule,دریافت برنامهٔ تحویل,
Get Fields,دریافت فیلدها,
Get Finished Goods for Manufacture,دریافت کالاهای تمام شده برای تولید,
Get Header and Footer wkhtmltopdf variables,دریافت متغیرهای Header و Footer wkhtmltopdf,
Get Invoices,دریافت فاکتورها,
Get Invoices based on Filters,دریافت فاکتورها بر اساس فیلترها,
Get Items from BOM,دریافت کالاها از BOM,
Get Items from Material Requests against this Supplier,دریافت کالاها از درخواست های مواد در برابر این تأمین‌کننده,
Get Items from Product Bundle,دریافت کالاها از باندل محصول,
Get notified when an email is received on any of the documents assigned to you.,وقتی ایمیلی در مورد هر یک از اسنادی که به شما اختصاص داده شده است دریافت کردید، مطلع شوید.,
Get OpenID Configuration,دریافت پیکربندی OpenID,
Get Payment Entries,دریافت ثبت‌های پرداخت,
Get Payments from,دریافت پرداخت از,
Get PDF,دریافت PDF,
Get Stock,دریافت موجودی,
Get stops from,توقف از,
Get Supplier Group Details,دریافت جزئیات گروه تأمین‌کننده,
Get Suppliers,دریافت تأمین کنندگان,
Get Suppliers By,دریافت تأمین کنندگان بر اساس,
Get Timesheets,دریافت برگه‌های زمانی,
